11/11,8:31:30,632,0.263,10.087,2.654
11/11,8:31:30,632,0.219,10.131,2.221
11/11,8:31:31,632,0.263,10.087,2.654
11/11,8:31:31,370,0.263,10.087,2.654
11/11,8:31:31,368,0.285,10.065,2.869
11/11,8:31:31,632,0.307,10.043,3.083
11/11,8:31:31,632,0.263,10.065,2.648
11/11,8:31:32,632,0.285,10.065,2.869
11/11,8:31:32,367,0.285,10.065,2.869
11/11,8:31:32,632,0.285,10.065,2.869
11/11,8:31:32,632,0.241,10.109,2.438
11/11,8:31:32,632,0.241,10.109,2.438
11/11,8:31:33,367,0.263,10.087,2.654
11/11,8:31:33,368,0.263,10.087,2.654
11/11,8:31:33,948,0.263,10.087,2.654
11/11,8:31:33,632,0.219,10.131,2.221
11/11,8:31:33,632,0.263,10.087,2.654
11/11,8:31:34,368,0.285,10.065,2.869
11/11,8:31:34,368,0.285,10.065,2.869
11/11,8:31:34,632,0.285,10.065,2.869
11/11,8:31:34,632,0.241,10.109,2.438
11/11,8:31:34,370,0.263,10.065,2.648
11/11,8:31:35,632,0.285,10.065,2.869
11/11,8:31:35,632,0.285,10.065,2.869
11/11,8:31:35,632,0.241,10.109,2.438
11/11,8:31:35,632,0.241,10.109,2.438
11/11,8:31:35,368,0.285,10.065,2.869
11/11,8:31:36,368,0.263,10.087,2.654
11/11,8:31:36,632,0.263,10.087,2.654
11/11,8:31:36,930,0.263,10.087,2.654
11/11,8:31:36,632,0.263,10.087,2.654
11/11,8:31:37,368,0.285,10.065,2.869
11/11,8:31:37,632,0.285,10.065,2.869
11/11,8:31:37,632,0.263,10.065,2.648
11/11,8:31:37,632,0.241,10.109,2.438
11/11,8:31:37,368,0.263,10.065,2.648
11/11,8:31:37,632,0.285,10.065,2.869
11/11,8:31:38,632,0.263,10.065,2.648
11/11,8:31:38,632,0.241,10.109,2.438
11/11,8:31:38,632,0.263,10.087,2.654
11/11,8:31:38,370,0.285,10.065,2.869
11/11,8:31:39,632,0.263,10.087,2.654
11/11,8:31:39,632,0.219,10.131,2.221
11/11,8:31:39,632,0.219,10.131,2.221
11/11,8:31:39,368,0.263,10.087,2.654
11/11,8:31:39,368,0.285,10.065,2.869
11/11,8:31:40,948,0.285,10.043,2.863
11/11,8:31:40,632,0.263,10.087,2.654
11/11,8:31:40,632,0.263,10.065,2.648
11/11,8:31:40,368,0.263,10.065,2.648
11/11,8:31:40,368,0.263,10.065,2.648
11/11,8:31:41,632,0.263,10.065,2.648
11/11,8:31:41,632,0.241,10.109,2.438
11/11,8:31:41,367,0.263,10.065,2.648
11/11,8:31:41,632,0.263,10.087,2.654
11/11,8:31:41,632,0.263,10.087,2.654
11/11,8:31:42,632,0.241,10.109,2.438
11/11,8:31:42,632,0.219,10.131,2.221
11/11,8:31:42,367,0.285,10.065,2.869
11/11,8:31:42,370,0.285,10.065,2.869
11/11,8:31:42,632,0.285,10.043,2.863
11/11,8:31:43,939,0.263,10.065,2.648
11/11,8:31:43,632,0.263,10.065,2.648
11/11,8:31:43,368,0.263,10.065,2.648
11/11,8:31:43,632,0.263,10.065,2.648
11/11,8:31:43,632,0.285,10.065,2.869
11/11,8:31:44,632,0.241,10.109,2.438
11/11,8:31:44,368,0.285,10.065,2.869
11/11,8:31:44,368,0.263,10.087,2.654
11/11,8:31:44,632,0.263,10.087,2.654
11/11,8:31:44,948,0.263,10.087,2.654
11/11,8:31:45,632,0.263,10.087,2.654
11/11,8:31:45,368,0.285,10.065,2.869
11/11,8:31:45,368,0.285,10.043,2.863
11/11,8:31:45,632,0.263,10.065,2.648
11/11,8:31:45,629,0.241,10.109,2.438
11/11,8:31:46,632,0.263,10.065,2.648
11/11,8:31:46,370,0.263,10.065,2.648
11/11,8:31:46,930,0.263,10.065,2.648
11/11,8:31:46,632,0.285,10.065,2.869
11/11,8:31:46,632,0.241,10.109,2.438
11/11,8:31:47,370,0.263,10.065,2.648
11/11,8:31:47,367,0.263,10.087,2.654
11/11,8:31:47,632,0.263,10.087,2.654
11/11,8:31:47,632,0.263,10.087,2.654
11/11,8:31:47,632,0.263,10.087,2.654
11/11,8:31:48,632,0.285,10.065,2.869
11/11,8:31:48,368,0.285,10.043,2.863
11/11,8:31:48,632,0.263,10.065,2.648
11/11,8:31:48,632,0.241,10.109,2.438
11/11,8:31:48,632,0.263,10.065,2.648
11/11,8:31:49,370,0.263,10.065,2.648
11/11,8:31:49,629,0.263,10.065,2.648
11/11,8:31:49,948,0.263,10.065,2.648
11/11,8:31:49,632,0.241,10.109,2.438
11/11,8:31:49,368,0.263,10.065,2.648
11/11,8:31:50,368,0.241,10.087,2.433
11/11,8:31:50,632,0.263,10.087,2.654
11/11,8:31:50,632,0.219,10.131,2.221
11/11,8:31:50,632,0.285,10.065,2.869
11/11,8:31:50,368,0.285,10.065,2.869
11/11,8:31:51,632,0.285,10.043,2.863
11/11,8:31:51,628,0.285,10.043,2.863
11/11,8:31:51,632,0.241,10.109,2.438
11/11,8:31:51,367,0.263,10.065,2.648
11/11,8:31:51,368,0.263,10.065,2.648
11/11,8:31:52,632,0.263,10.065,2.648
11/11,8:31:52,632,0.241,10.109,2.438
11/11,8:31:52,632,0.263,10.065,2.648
11/11,8:31:52,370,0.263,10.065,2.648
11/11,8:31:52,632,0.263,10.087,2.654
11/11,8:31:53,632,0.263,10.087,2.654
11/11,8:31:53,632,0.219,10.131,2.221
11/11,8:31:53,632,0.285,10.065,2.869
11/11,8:31:53,368,0.285,10.043,2.863
11/11,8:31:53,632,0.285,10.043,2.863
11/11,8:31:54,632,0.263,10.065,2.648
11/11,8:31:54,632,0.263,10.065,2.648
11/11,8:31:54,630,0.263,10.065,2.648
11/11,8:31:54,370,0.263,10.065,2.648
11/11,8:31:54,632,0.263,10.065,2.648
11/11,8:31:55,632,0.241,10.109,2.438
11/11,8:31:55,632,0.263,10.065,2.648
11/11,8:31:55,368,0.307,10.021,3.076
11/11,8:31:55,368,0.263,10.065,2.648
11/11,8:31:55,948,0.263,10.087,2.654
11/11,8:31:56,632,0.241,10.109,2.438
11/11,8:31:56,632,0.285,10.065,2.869
11/11,8:31:56,368,0.285,10.043,2.863
11/11,8:31:56,632,0.285,10.043,2.863
11/11,8:31:56,632,0.263,10.087,2.654
11/11,8:31:57,632,0.263,10.087,2.654
11/11,8:31:57,368,0.263,10.065,2.648
11/11,8:31:57,632,0.263,10.065,2.648
11/11,8:31:57,632,0.263,10.065,2.648
11/11,8:31:57,632,0.241,10.109,2.438
11/11,8:31:58,632,0.263,10.065,2.648
11/11,8:31:58,368,0.241,10.087,2.433
11/11,8:31:58,368,0.241,10.087,2.433
11/11,8:31:58,632,0.241,10.087,2.433
11/11,8:31:58,632,0.285,10.065,2.869
11/11,8:31:59,632,0.285,10.043,2.863
11/11,8:31:59,368,0.285,10.043,2.863
11/11,8:31:59,632,0.285,10.043,2.863
11/11,8:31:59,632,0.241,10.109,2.438
11/11,8:31:59,632,0.263,10.087,2.654
11/11,8:32:0,368,0.263,10.065,2.648
11/11,8:32:0,368,0.263,10.065,2.648
11/11,8:32:0,632,0.263,10.065,2.648
11/11,8:32:0,930,0.263,10.065,2.648
11/11,8:32:0,632,0.241,10.087,2.433
11/11,8:32:1,368,0.241,10.087,2.433
11/11,8:32:1,632,0.241,10.087,2.433
11/11,8:32:1,632,0.263,10.087,2.654
11/11,8:32:1,632,0.263,10.087,2.654
11/11,8:32:1,368,0.285,10.043,2.863
11/11,8:32:2,368,0.285,10.043,2.863
11/11,8:32:2,949,0.285,10.043,2.863
11/11,8:32:2,632,0.263,10.087,2.654
11/11,8:32:2,632,0.263,10.065,2.648
11/11,8:32:2,368,0.263,10.065,2.648
11/11,8:32:3,368,0.263,10.065,2.648
11/11,8:32:3,632,0.263,10.065,2.648
11/11,8:32:3,632,0.241,10.109,2.438
11/11,8:32:3,632,0.263,10.065,2.648
11/11,8:32:4,632,0.241,10.087,2.433
11/11,8:32:4,632,0.241,10.087,2.433
11/11,8:32:4,632,0.241,10.109,2.438
11/11,8:32:4,632,0.263,10.087,2.654
11/11,8:32:4,368,0.285,10.043,2.863
11/11,8:32:4,368,0.285,10.043,2.863
11/11,8:32:5,632,0.285,10.043,2.863
11/11,8:32:5,948,0.285,10.043,2.863
11/11,8:32:5,632,0.263,10.065,2.648
11/11,8:32:5,368,0.307,10.021,3.076
11/11,8:32:5,368,0.263,10.065,2.648
11/11,8:32:6,632,0.263,10.065,2.648
11/11,8:32:6,632,0.241,10.109,2.438
11/11,8:32:6,632,0.241,10.087,2.433
11/11,8:32:6,367,0.241,10.087,2.433
11/11,8:32:7,948,0.241,10.087,2.433
11/11,8:32:7,632,0.241,10.109,2.438
11/11,8:32:7,632,0.263,10.087,2.654
11/11,8:32:7,368,0.285,10.043,2.863
11/11,8:32:7,368,0.285,10.043,2.863
11/11,8:32:7,632,0.285,10.043,2.863
11/11,8:32:8,632,0.285,10.043,2.863
11/11,8:32:8,632,0.263,10.065,2.648
11/11,8:32:8,632,0.263,10.065,2.648
11/11,8:32:8,368,0.263,10.065,2.648
11/11,8:32:8,632,0.263,10.065,2.648
11/11,8:32:9,632,0.241,10.109,2.438
11/11,8:32:9,368,0.263,10.065,2.648
11/11,8:32:9,368,0.241,10.087,2.433
11/11,8:32:9,632,0.263,10.065,2.648
11/11,8:32:9,948,0.263,10.065,2.648
11/11,8:32:10,632,0.263,10.087,2.654
11/11,8:32:10,368,0.285,10.043,2.863
11/11,8:32:10,368,0.285,10.043,2.863
11/11,8:32:10,632,0.263,10.065,2.648
11/11,8:32:11,632,0.263,10.087,2.654
11/11,8:32:11,632,0.285,10.043,2.863
11/11,8:32:11,367,0.263,10.065,2.648
11/11,8:32:11,948,0.263,10.065,2.648
11/11,8:32:11,632,0.263,10.065,2.648
11/11,8:32:12,632,0.241,10.109,2.438
11/11,8:32:12,368,0.241,10.087,2.433
11/11,8:32:12,368,0.263,10.065,2.648
11/11,8:32:12,632,0.263,10.065,2.648
11/11,8:32:12,632,0.285,10.043,2.863
11/11,8:32:13,632,0.285,10.043,2.863
11/11,8:32:13,632,0.285,10.043,2.863
11/11,8:32:13,368,0.263,10.065,2.648
11/11,8:32:13,632,0.263,10.065,2.648
11/11,8:32:13,632,0.263,10.087,2.654
11/11,8:32:14,632,0.285,10.043,2.863
11/11,8:32:14,368,0.263,10.065,2.648
11/11,8:32:14,711,0.263,10.065,2.648
11/11,8:32:14,632,0.241,10.109,2.438
11/11,8:32:14,632,0.241,10.087,2.433
11/11,8:32:15,367,0.241,10.087,2.433
11/11,8:32:15,368,0.241,10.087,2.433
11/11,8:32:15,632,0.263,10.065,2.648
11/11,8:32:15,629,0.263,10.087,2.654
11/11,8:32:15,632,0.285,10.043,2.863
11/11,8:32:16,368,0.285,10.043,2.863
11/11,8:32:16,632,0.263,10.065,2.648
11/11,8:32:16,948,0.285,10.043,2.863
11/11,8:32:16,632,0.263,10.087,2.654
11/11,8:32:16,368,0.263,10.065,2.648
11/11,8:32:17,368,0.263,10.065,2.648
11/11,8:32:17,632,0.263,10.065,2.648
11/11,8:32:17,632,0.241,10.109,2.438
11/11,8:32:17,632,0.241,10.087,2.433
11/11,8:32:17,367,0.241,10.087,2.433
11/11,8:32:18,632,0.263,10.065,2.648
11/11,8:32:18,632,0.285,10.043,2.863
11/11,8:32:18,632,0.263,10.087,2.654
11/11,8:32:18,370,0.285,10.043,2.863
11/11,8:32:18,368,0.285,10.043,2.863
11/11,8:32:19,632,0.263,10.065,2.648
11/11,8:32:19,632,0.285,10.043,2.863
11/11,8:32:19,632,0.263,10.065,2.648
11/11,8:32:19,632,0.263,10.065,2.648
11/11,8:32:19,368,0.263,10.065,2.648
11/11,8:32:20,632,0.263,10.065,2.648
11/11,8:32:20,632,0.241,10.109,2.438
11/11,8:32:20,632,0.241,10.087,2.433
11/11,8:32:20,370,0.241,10.087,2.433
11/11,8:32:20,632,0.263,10.065,2.648
11/11,8:32:21,948,0.285,10.043,2.863
11/11,8:32:21,628,0.285,10.043,2.863
11/11,8:32:25,0,0.263,10.087,2.654
11/11,8:32:27,0,0.241,10.109,2.438
11/11,8:32:27,0,0.35,9.934,3.485
11/11,8:32:27,0,0.328,9.956,3.275
11/11,8:32:28,0,0.35,9.934,3.485
11/11,8:32:28,71428,0.328,9.956,3.275
11/11,8:32:28,71770,0.35,9.934,3.485
11/11,8:32:28,72115,0.394,9.89,3.904
11/11,8:32:28,72115,0.328,9.956,3.275
11/11,8:32:29,72115,0.328,9.956,3.275
11/11,8:32:29,72463,0.328,9.934,3.267
11/11,8:32:29,72815,0.35,9.934,3.485
11/11,8:32:29,72463,0.328,9.956,3.275
11/11,8:32:29,73170,0.307,9.978,3.063
11/11,8:32:30,72815,0.372,9.89,3.687
11/11,8:32:30,73529,0.372,9.912,3.695
11/11,8:32:30,73170,0.328,9.956,3.275
11/11,8:32:30,73170,0.372,9.912,3.695
11/11,8:32:30,73170,0.35,9.934,3.485
11/11,8:32:31,73529,0.372,9.912,3.695
11/11,8:32:31,73529,0.328,9.956,3.275
11/11,8:32:31,73529,0.35,9.934,3.485
11/11,8:32:31,73891,0.328,9.956,3.275
11/11,8:32:31,73529,0.35,9.934,3.485
11/11,8:32:32,73891,0.35,9.934,3.485
11/11,8:32:32,73891,0.328,9.956,3.275
11/11,8:32:32,73891,0.328,9.956,3.275
11/11,8:32:32,73529,0.328,9.956,3.275
11/11,8:32:32,73891,0.35,9.934,3.485
11/11,8:32:33,73529,0.35,9.912,3.477
11/11,8:32:33,73529,0.372,9.912,3.695
11/11,8:32:33,73529,0.372,9.912,3.695
11/11,8:32:33,73891,0.35,9.934,3.485
11/11,8:32:33,74257,0.307,9.978,3.063
11/11,8:32:34,73891,0.35,9.934,3.485
11/11,8:32:34,73891,0.394,9.89,3.904
11/11,8:32:34,74257,0.372,9.912,3.695
11/11,8:32:34,67873,0.394,9.868,3.895
11/11,8:32:34,54744,0.482,9.758,4.708
11/11,8:32:35,31055,0.57,9.605,5.476
11/11,8:32:35,45454,0.482,9.714,4.687
11/11,8:32:35,71428,0.394,9.89,3.904
11/11,8:32:35,58593,0.416,9.824,4.093
11/11,8:32:35,42253,0.504,9.692,4.889
11/11,8:32:36,38265,0.57,9.649,5.501
11/11,8:32:36,31847,0.57,9.605,5.476
11/11,8:32:36,24390,0.526,9.649,5.078
11/11,8:32:36,22421,0.635,9.539,6.066
11/11,8:32:36,16251,0.701,9.473,6.648
11/11,8:32:37,14272,0.723,9.429,6.824
11/11,8:32:37,10541,0.723,9.407,6.808
11/11,8:32:37,7828,0.657,9.473,6.232
11/11,8:32:37,9019,0.723,9.407,6.808
11/11,8:32:37,4273,0.942,9.078,8.561
11/11,8:32:38,8828,0.745,9.385,6.998
11/11,8:32:38,70422,0.35,9.912,3.477
11/11,8:32:38,73529,0.285,9.978,2.844
11/11,8:32:38,71428,0.307,9.956,3.056
11/11,8:32:39,57471,0.46,9.78,4.504
11/11,8:32:39,36144,0.592,9.583,5.674
11/11,8:32:39,48231,0.46,9.736,4.484
11/11,8:32:39,35128,0.548,9.649,5.29
11/11,8:32:39,16146,0.504,9.627,4.855
11/11,8:32:40,11424,0.723,9.407,6.808
11/11,8:32:40,9085,0.635,9.473,6.024
11/11,8:32:40,11424,0.657,9.451,6.218
11/11,8:32:40,70422,0.394,9.868,3.895
11/11,8:32:40,73529,0.35,9.912,3.477
11/11,8:32:41,61728,0.416,9.824,4.093
11/11,8:32:41,18028,0.592,9.539,5.648
11/11,8:32:41,19083,0.592,9.561,5.661
11/11,8:32:41,33482,0.504,9.671,4.877
11/11,8:32:41,69767,0.372,9.89,3.687
11/11,8:32:42,73529,0.35,9.912,3.477
11/11,8:32:42,74257,0.307,9.956,3.056
11/11,8:32:42,49504,0.482,9.736,4.697
11/11,8:32:42,32119,0.504,9.649,4.866
11/11,8:32:42,40106,0.57,9.627,5.489
11/11,8:32:43,74626,0.307,9.956,3.056
11/11,8:32:43,75000,0.328,9.956,3.275
11/11,8:32:43,73170,0.35,9.934,3.485
11/11,8:32:43,37037,0.592,9.605,5.687
11/11,8:32:43,20804,0.526,9.605,5.055
11/11,8:32:44,19607,0.548,9.605,5.266
11/11,8:32:44,75000,0.307,9.956,3.056
11/11,8:32:44,75376,0.307,9.956,3.056
11/11,8:32:44,70422,0.394,9.868,3.895
11/11,8:32:44,62240,0.35,9.89,3.47
11/11,8:32:45,31982,0.592,9.583,5.674
11/11,8:32:45,20435,0.657,9.495,6.247
11/11,8:32:45,14285,0.679,9.429,6.41
11/11,8:32:45,11801,0.701,9.451,6.632
11/11,8:32:45,11520,0.57,9.539,5.439
11/11,8:32:46,74626,0.307,9.956,3.056
11/11,8:32:46,75376,0.35,9.934,3.485
11/11,8:32:46,64655,0.416,9.846,4.102
11/11,8:32:46,25862,0.614,9.539,5.857
11/11,8:32:46,13043,0.592,9.539,5.648
11/11,8:32:47,29182,0.57,9.605,5.476
11/11,8:32:47,75376,0.328,9.934,3.267
11/11,8:32:47,75757,0.35,9.912,3.477
11/11,8:32:47,74626,0.328,9.934,3.267
11/11,8:32:47,45731,0.482,9.692,4.676
11/11,8:32:48,31847,0.635,9.539,6.066
11/11,8:32:48,26785,0.526,9.627,5.066
11/11,8:32:48,75757,0.35,9.912,3.477
11/11,8:32:48,75376,0.328,9.934,3.267
11/11,8:32:48,75376,0.328,9.934,3.267
11/11,8:32:49,69444,0.35,9.912,3.477
11/11,8:32:49,32467,0.526,9.649,5.078
11/11,8:32:49,21739,0.592,9.561,5.661
11/11,8:32:49,16685,0.548,9.583,5.254
11/11,8:32:49,33557,0.592,9.583,5.674
11/11,8:32:50,32051,0.548,9.627,5.278
11/11,8:32:50,74257,0.35,9.912,3.477
11/11,8:32:50,75757,0.285,9.978,2.844
11/11,8:32:50,76142,0.307,9.956,3.056
11/11,8:32:50,75376,0.35,9.912,3.477
11/11,8:32:51,77319,0.328,9.934,3.267
11/11,8:32:51,68807,0.416,9.824,4.093
11/11,8:32:51,43478,0.526,9.627,5.066
11/11,8:32:51,79365,0.372,9.89,3.687
11/11,8:32:51,51724,0.548,9.605,5.266
11/11,8:32:52,76530,0.372,9.868,3.679
11/11,8:32:52,78947,0.35,9.912,3.477
11/11,8:32:52,78947,0.307,9.934,3.049
11/11,8:32:52,56179,0.57,9.605,5.476
11/11,8:32:52,78534,0.35,9.912,3.477
11/11,8:32:53,67873,0.438,9.78,4.289
11/11,8:32:53,57915,0.548,9.627,5.278
11/11,8:32:53,80645,0.328,9.934,3.267
11/11,8:32:53,70754,0.438,9.78,4.289
11/11,8:32:53,79365,0.328,9.934,3.267
11/11,8:32:54,50167,0.614,9.539,5.857
11/11,8:32:54,79787,0.372,9.89,3.687
11/11,8:32:54,55147,0.592,9.583,5.674
11/11,8:32:54,76142,0.394,9.846,3.886
11/11,8:32:54,80213,0.307,9.934,3.049
11/11,8:32:55,78125,0.307,9.934,3.049
11/11,8:32:55,78125,0.328,9.934,3.267
11/11,8:32:55,75376,0.372,9.846,3.67
11/11,8:32:55,80645,0.307,9.934,3.049
11/11,8:32:55,80213,0.372,9.89,3.687
11/11,8:32:56,80645,0.328,9.934,3.267
11/11,8:32:56,80645,0.328,9.934,3.267
11/11,8:32:56,81081,0.307,9.956,3.056
11/11,8:32:56,80645,0.307,9.956,3.056
11/11,8:32:56,80645,0.35,9.912,3.477
11/11,8:32:57,80645,0.372,9.89,3.687
11/11,8:32:57,81081,0.328,9.934,3.267
11/11,8:32:57,80645,0.328,9.934,3.267
11/11,8:32:57,81081,0.307,9.956,3.056
11/11,8:32:57,81081,0.35,9.912,3.477
11/11,8:32:58,81081,0.35,9.912,3.477
11/11,8:32:58,81081,0.35,9.912,3.477
11/11,8:32:58,81081,0.328,9.934,3.267
11/11,8:32:58,80645,0.328,9.934,3.267
11/11,8:32:58,81081,0.328,9.912,3.26
11/11,8:32:59,80645,0.328,9.934,3.267
11/11,8:32:59,81081,0.307,9.956,3.056
11/11,8:32:59,81081,0.328,9.934,3.267
11/11,8:32:59,81081,0.328,9.934,3.267
11/11,8:32:59,81081,0.35,9.912,3.477
11/11,8:33:0,81081,0.307,9.956,3.056
11/11,8:33:0,80645,0.328,9.934,3.267
11/11,8:33:0,81081,0.307,9.956,3.056
11/11,8:33:0,81081,0.307,9.956,3.056
11/11,8:33:0,81081,0.35,9.912,3.477
11/11,8:33:1,81081,0.372,9.89,3.687
11/11,8:33:1,81081,0.35,9.912,3.477
11/11,8:33:1,80645,0.328,9.934,3.267
11/11,8:33:1,81081,0.35,9.912,3.477
11/11,8:33:1,80645,0.307,9.956,3.056
11/11,8:33:2,81081,0.35,9.912,3.477
11/11,8:33:2,81081,0.35,9.934,3.485
11/11,8:33:2,81081,0.372,9.868,3.679
11/11,8:33:2,81081,0.307,9.956,3.056
11/11,8:33:2,81081,0.328,9.912,3.26
11/11,8:33:3,81081,0.328,9.934,3.267
11/11,8:33:3,81081,0.307,9.956,3.056
11/11,8:33:3,81081,0.285,9.978,2.844
11/11,8:33:3,81081,0.328,9.934,3.267
11/11,8:33:3,81081,0.372,9.868,3.679
11/11,8:33:4,81081,0.307,9.956,3.056
11/11,8:33:4,81081,0.307,9.934,3.049
11/11,8:33:4,81081,0.307,9.956,3.056
11/11,8:33:4,81081,0.307,9.956,3.056
11/11,8:33:4,81081,0.35,9.912,3.477
11/11,8:33:5,81081,0.35,9.912,3.477
11/11,8:33:5,81081,0.307,9.956,3.056
11/11,8:33:5,81521,0.372,9.89,3.687
11/11,8:33:5,81081,0.307,9.956,3.056
11/11,8:33:5,81081,0.285,9.978,2.844
11/11,8:33:6,81081,0.328,9.912,3.26
11/11,8:33:6,81081,0.285,9.978,2.844
11/11,8:33:6,81081,0.35,9.934,3.485
11/11,8:33:6,81081,0.328,9.912,3.26
11/11,8:33:7,81081,0.307,9.956,3.056
11/11,8:33:7,81081,0.328,9.934,3.267
11/11,8:33:7,81081,0.307,9.934,3.049
11/11,8:33:7,81081,0.328,9.934,3.267
11/11,8:33:7,81081,0.372,9.89,3.687
11/11,8:33:7,81081,0.372,9.89,3.687
11/11,8:33:8,81081,0.307,9.934,3.049
11/11,8:33:8,81081,0.307,9.956,3.056
11/11,8:33:8,81081,0.307,9.956,3.056
11/11,8:33:8,81081,0.328,9.934,3.267
11/11,8:33:8,81081,0.35,9.912,3.477
11/11,8:33:9,81081,0.307,9.956,3.056
11/11,8:33:9,81081,0.35,9.912,3.477
11/11,8:33:9,79365,0.394,9.868,3.895
11/11,8:33:9,79787,0.307,9.956,3.056
11/11,8:33:10,81081,0.307,9.956,3.056
11/11,8:33:10,81081,0.328,9.934,3.267
11/11,8:33:10,81081,0.307,9.956,3.056
11/11,8:33:10,81081,0.35,9.89,3.47
11/11,8:33:10,81081,0.307,9.956,3.056
11/11,8:33:11,81081,0.307,9.956,3.056
11/11,8:33:11,81081,0.285,9.978,2.844
11/11,8:33:11,81081,0.372,9.868,3.679
11/11,8:33:11,81521,0.328,9.934,3.267
11/11,8:33:11,81081,0.328,9.934,3.267
11/11,8:33:12,66964,0.482,9.736,4.697
11/11,8:33:12,69124,0.416,9.78,4.075
11/11,8:33:12,77720,0.35,9.89,3.47
11/11,8:33:12,77720,0.394,9.868,3.895
11/11,8:33:12,75757,0.394,9.846,3.886
11/11,8:33:13,73170,0.416,9.802,4.084
11/11,8:33:13,80645,0.372,9.89,3.687
11/11,8:33:13,77720,0.328,9.912,3.26
11/11,8:33:13,78534,0.328,9.912,3.26
11/11,8:33:13,78125,0.416,9.846,4.102
11/11,8:33:14,76923,0.394,9.846,3.886
11/11,8:33:14,76530,0.394,9.846,3.886
11/11,8:33:14,78947,0.394,9.846,3.886
11/11,8:33:14,80645,0.328,9.912,3.26
11/11,8:33:14,81081,0.328,9.912,3.26
11/11,8:33:15,81081,0.328,9.934,3.267
11/11,8:33:15,81081,0.307,9.934,3.049
11/11,8:33:15,73891,0.35,9.868,3.462
11/11,8:33:15,75757,0.35,9.868,3.462
11/11,8:33:15,72115,0.416,9.78,4.075
11/11,8:33:16,77319,0.307,9.934,3.049
11/11,8:33:16,78125,0.372,9.89,3.687
11/11,8:33:16,79365,0.394,9.868,3.895
11/11,8:33:16,81521,0.307,9.956,3.056
11/11,8:33:16,81521,0.285,9.978,2.844
11/11,8:33:17,81081,0.285,9.956,2.838
11/11,8:33:17,80213,0.35,9.89,3.47
11/11,8:33:17,73891,0.416,9.802,4.084
11/11,8:33:17,71428,0.394,9.824,3.878
11/11,8:33:17,72115,0.438,9.78,4.289
11/11,8:33:18,74626,0.372,9.868,3.679
11/11,8:33:18,75757,0.35,9.868,3.462
11/11,8:33:18,70093,0.394,9.802,3.869
11/11,8:33:18,68493,0.46,9.736,4.484
11/11,8:33:18,77720,0.307,9.934,3.049
11/11,8:33:19,80213,0.307,9.934,3.049
11/11,8:33:19,80213,0.328,9.912,3.26
11/11,8:33:19,79365,0.307,9.934,3.049
11/11,8:33:19,78947,0.328,9.912,3.26
11/11,8:33:19,76142,0.372,9.868,3.679
11/11,8:33:20,75000,0.372,9.846,3.67
11/11,8:33:20,77720,0.394,9.824,3.878
11/11,8:33:20,81521,0.328,9.912,3.26
11/11,8:33:20,81081,0.328,9.934,3.267
11/11,8:33:20,81081,0.328,9.912,3.26
11/11,8:33:21,81081,0.285,9.978,2.844
11/11,8:33:21,81521,0.307,9.934,3.049
11/11,8:33:21,81081,0.372,9.868,3.679
11/11,8:33:21,81081,0.372,9.868,3.679
11/11,8:33:21,81081,0.35,9.89,3.47
11/11,8:33:22,81081,0.307,9.934,3.049
